,HomeboxYes&No,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
800,Privat ,48.8356114,2.3007292,Songsan,48.836641928095816,2.299388481320753,Korean Restaurant
801,Privat ,48.8356114,2.3007292,Hotel Chouette,48.83570564976185,2.3021731125094025,Hotel
802,Privat ,48.8356114,2.3007292,Le Bélisaire,48.837410030305655,2.3010031956627537,French Restaurant
803,Privat ,48.8356114,2.3007292,Champa Lao,48.83573101702177,2.3024524497939574,Thai Restaurant
804,Privat ,48.8356114,2.3007292,Marché Convention,48.836293560294564,2.2996428608894353,Farmers Market
805,Privat ,48.8356114,2.3007292,Kintaro,48.83681213368838,2.296191531226876,Japanese Restaurant
806,Privat ,48.8356114,2.3007292,Je thé...me,48.838865920073005,2.3003746689898743,French Restaurant
807,Privat ,48.8356114,2.3007292,Le Petit Gorille,48.832931405118586,2.3008379404095014,Pub
808,Privat ,48.8356114,2.3007292,Les Timbrés,48.83809823559279,2.3013033097286963,French Restaurant
809,Privat ,48.8693149,2.2882132,Lenôtre,48.871055324615476,2.2886208048056176,Gourmet Shop
810,Privat ,48.8693149,2.2882132,Le Petit Rétro,48.868771,2.284863,French Restaurant
811,Privat ,48.8693149,2.2882132,La Petite Marquise,48.86951339619039,2.28566965052709,Bakery
812,Privat ,48.8693149,2.2882132,Non Solo Pizze,48.86869699459889,2.2848102450370793,Italian Restaurant
813,Privat ,48.8693149,2.2882132,Place Victor Hugo,48.869640999999994,2.285318,Plaza
814,Privat ,48.8693149,2.2882132,Scossa,48.86986086753434,2.2849928405559674,French Restaurant
815,Privat ,48.8693149,2.2882132,Renaissance Paris Le Parc Trocadero Hotel,48.86726787351774,2.285690009593964,Hotel
816,Privat ,48.8693149,2.2882132,La Coincidence,48.86811207825874,2.2842779971630627,French Restaurant
817,Privat ,48.8693149,2.2882132,Hôtel Waldorf Trocadero,48.86724672710035,2.287861996766205,Hotel
818,Privat ,48.8693149,2.2882132,Hôtel Baltimore,48.86641496873419,2.2892439365386963,Hotel
819,Privat ,48.8693149,2.2882132,Lenôtre,48.871055324615476,2.2886208048056176,Gourmet Shop
820,Privat ,48.8693149,2.2882132,Le Petit Rétro,48.868771,2.284863,French Restaurant
821,Privat ,48.8693149,2.2882132,La Petite Marquise,48.86951339619039,2.28566965052709,Bakery
822,Privat ,48.8693149,2.2882132,Non Solo Pizze,48.86869699459889,2.2848102450370793,Italian Restaurant
823,Privat ,48.8693149,2.2882132,Place Victor Hugo,48.869640999999994,2.285318,Plaza
824,Privat ,48.8693149,2.2882132,Scossa,48.86986086753434,2.2849928405559674,French Restaurant
825,Privat ,48.8693149,2.2882132,Renaissance Paris Le Parc Trocadero Hotel,48.86726787351774,2.285690009593964,Hotel
826,Privat ,48.8693149,2.2882132,La Coincidence,48.86811207825874,2.2842779971630627,French Restaurant
827,Privat ,48.8693149,2.2882132,Hôtel Waldorf Trocadero,48.86724672710035,2.287861996766205,Hotel
828,Privat ,48.8693149,2.2882132,Hôtel Baltimore,48.86641496873419,2.2892439365386963,Hotel
829,Privat ,48.8693149,2.2882132,Lenôtre,48.871055324615476,2.2886208048056176,Gourmet Shop
830,Privat ,48.8693149,2.2882132,Le Petit Rétro,48.868771,2.284863,French Restaurant
831,Privat ,48.8693149,2.2882132,La Petite Marquise,48.86951339619039,2.28566965052709,Bakery
832,Privat ,48.8693149,2.2882132,Non Solo Pizze,48.86869699459889,2.2848102450370793,Italian Restaurant
833,Privat ,48.8693149,2.2882132,Place Victor Hugo,48.869640999999994,2.285318,Plaza
834,Privat ,48.8693149,2.2882132,Scossa,48.86986086753434,2.2849928405559674,French Restaurant
835,Privat ,48.8693149,2.2882132,Renaissance Paris Le Parc Trocadero Hotel,48.86726787351774,2.285690009593964,Hotel
836,Privat ,48.8693149,2.2882132,La Coincidence,48.86811207825874,2.2842779971630627,French Restaurant
837,Privat ,48.8693149,2.2882132,Hôtel Waldorf Trocadero,48.86724672710035,2.287861996766205,Hotel
838,Privat ,48.8693149,2.2882132,Hôtel Baltimore,48.86641496873419,2.2892439365386963,Hotel
839,Privat ,48.8693149,2.2882132,Lenôtre,48.871055324615476,2.2886208048056176,Gourmet Shop
840,Privat ,48.8693149,2.2882132,Le Petit Rétro,48.868771,2.284863,French Restaurant
841,Privat ,48.8693149,2.2882132,La Petite Marquise,48.86951339619039,2.28566965052709,Bakery
842,Privat ,48.8693149,2.2882132,Non Solo Pizze,48.86869699459889,2.2848102450370793,Italian Restaurant
843,Privat ,48.8693149,2.2882132,Place Victor Hugo,48.869640999999994,2.285318,Plaza
844,Privat ,48.8693149,2.2882132,Scossa,48.86986086753434,2.2849928405559674,French Restaurant
845,Privat ,48.8693149,2.2882132,Renaissance Paris Le Parc Trocadero Hotel,48.86726787351774,2.285690009593964,Hotel
846,Privat ,48.8693149,2.2882132,La Coincidence,48.86811207825874,2.2842779971630627,French Restaurant
847,Privat ,48.8693149,2.2882132,Hôtel Waldorf Trocadero,48.86724672710035,2.287861996766205,Hotel
848,Privat ,48.8693149,2.2882132,Hôtel Baltimore,48.86641496873419,2.2892439365386963,Hotel
849,Privat ,48.85147979999999,2.2786209,Statue de la Liberté,48.850035,2.279684,Outdoor Sculpture
850,Privat ,48.85147979999999,2.2786209,L'Ogre,48.851193795810225,2.278319476854808,French Restaurant
851,Privat ,48.85147979999999,2.2786209,Auditorium de la Maison de la Radio,48.85216997411458,2.2794996479734637,Music Venue
852,Privat ,48.85147979999999,2.2786209,Maison de la Radio,48.85226156008354,2.277905569689212,Radio Station
853,Privat ,48.85147979999999,2.2786209,Shabestan - Mirabeau,48.849247966777185,2.2755789500919352,Persian Restaurant
854,Privat ,48.85147979999999,2.2786209,Le Gros 7,48.8512589287765,2.2774703800678253,Italian Restaurant
855,Privat ,48.85147979999999,2.2786209,Pathé Beaugrenelle,48.849220385500885,2.2825169563293457,Multiplex
856,Privat ,48.85147979999999,2.2786209,Île aux Cygnes,48.85259496795929,2.283364534378052,Island
857,Privat ,48.85147979999999,2.2786209,Sushi Gourmet,48.853045482120564,2.2755094375727505,Japanese Restaurant
858,Privat ,48.85147979999999,2.2786209,Ken Club,48.85382191546942,2.2818305743683154,Gym / Fitness Center
859,Privat ,48.883379,2.4083045,P'tit Père,48.8842397428908,2.4037456097897407,Bakery
860,Privat ,48.883379,2.4083045,Hôtel B&B Porte des Lilas,48.88004457021483,2.407755487102577,Hotel
861,Privat ,48.883379,2.4083045,Fujiyama,48.88566269364964,2.404858926895385,Japanese Restaurant
862,Privat ,48.883379,2.4083045,Au Royal Couscous,48.885360188174474,2.40411652653489,Moroccan Restaurant
863,Privat ,48.883379,2.4083045,Marché Couvert Du Pré,48.88438351693064,2.402380764318949,Farmers Market
864,Privat ,48.883379,2.4083045,"Arrêt Les Maronniers [48,170]",48.881524522060865,2.402500146293276,Bus Stop
865,Privat ,48.8849997,2.2979171000000003,Boulangerie-Pâtisserie Lohezic,48.8833289536859,2.2989367314039826,Bakery
866,Privat ,48.8849997,2.2979171000000003,Petrus,48.88510159543429,2.2964397801024248,French Restaurant
867,Privat ,48.8849997,2.2979171000000003,Roca,48.884867586408006,2.29529994241456,French Restaurant
868,Privat ,48.8849997,2.2979171000000003,Zino,48.884704,2.300392,Italian Restaurant
869,Privat ,48.8849997,2.2979171000000003,Hotel Ampère,48.88469526313312,2.2995967201959258,Hotel
870,Privat ,48.8849997,2.2979171000000003,Bacino,48.883179999999996,2.298825,Italian Restaurant
871,Privat ,48.8849997,2.2979171000000003,La Recoleta,48.885204933651885,2.2950809702134527,Argentinian Restaurant
872,Privat ,48.8849997,2.2979171000000003,Dessirier,48.88468739953721,2.296746490860786,Seafood Restaurant
873,Privat ,48.8849997,2.2979171000000003,Hôtel de Banville,48.886455793710134,2.2949235141277318,Hotel
874,Privat ,48.8849997,2.2979171000000003,Place Perreire,48.88456470366615,2.2976472047032463,Plaza
875,Privat ,48.8481148,2.2867978,Front de Seine - Squash & Fitness,48.84934748034393,2.285584214668169,Gym / Fitness Center
876,Privat ,48.8481148,2.2867978,Hôtel Eiffel Saint-Charles,48.849969396883104,2.2884838521219333,Hotel
877,Privat ,48.8481148,2.2867978,Le Pareloup,48.84735137212785,2.2859944403171544,French Restaurant
878,Privat ,48.8481148,2.2867978,142 Crêperie Contemporaine,48.848966445318155,2.287611850625828,Creperie
879,Privat ,48.8481148,2.2867978,Matchan,48.84845699070792,2.2893069100774603,Japanese Restaurant
880,Privat ,48.8481148,2.2867978,Plan B,48.84898130901825,2.29075200855732,Beer Bar
881,Privat ,48.8481148,2.2867978,Monoprix,48.848240000000004,2.2833,Supermarket
882,Privat ,48.8481148,2.2867978,Boulanger,48.84639297534639,2.285131498286843,Department Store
883,Privat ,48.8481148,2.2867978,Uniqlo,48.847686569655494,2.2835013270378117,Clothing Store
884,Privat ,48.8481148,2.2867978,O Coffeeshop,48.84908977470434,2.2911483049392696,Coffee Shop
885,Privat ,48.8652962,2.2750357999999995,Le Flandrin,48.864169753787934,2.272247046749305,French Restaurant
886,Privat ,48.8652962,2.2750357999999995,Franprix,48.863031,2.276027,Grocery Store
887,Privat ,48.8652962,2.2750357999999995,Le Pain Quotidien,48.86690088275259,2.2783930599689484,Bakery
888,Privat ,48.8652962,2.2750357999999995,You Decide,48.866775897954085,2.278537561124612,Café
889,Privat ,48.8652962,2.2750357999999995,Huré,48.866910651737754,2.278766068670834,Bakery
890,Privat ,48.8652962,2.2750357999999995,Le Zinc du 16,48.86818671229784,2.275384740233428,Café
891,Privat ,48.8652962,2.2750357999999995,Schwartz's Hot Dog,48.8678165902662,2.2805951535701747,Hot Dog Joint
892,Privat ,48.8652962,2.2750357999999995,Hôtel Brach,48.861217475473325,2.2750818729400635,Hotel
893,Privat ,48.8652962,2.2750357999999995,La Pompadour,48.86282956702365,2.276439112661749,Bakery
894,Privat ,48.8652962,2.2750357999999995,Hansan,48.864962308876756,2.2742097322762627,Asian Restaurant
895,Privat ,48.8839878,2.2909574,Hôtel Armoni Paris by Elegancia,48.885253773301685,2.293130364350005,Hotel
896,Privat ,48.8839878,2.2909574,Roco,48.8837371159604,2.2928840010102163,Pizza Place
897,Privat ,48.8839878,2.2909574,Hôtel Magellan,48.88353620573915,2.2923900438500464,Hotel
898,Privat ,48.8839878,2.2909574,Le Bistrot Goupil,48.884429,2.2892200000000003,French Restaurant
899,Privat ,48.8839878,2.2909574,Roca,48.884867586408006,2.29529994241456,French Restaurant
900,Privat ,48.8839878,2.2909574,Boulangerie Montgolfière,48.88259262762927,2.293909639120102,Bakery
901,Privat ,48.8839878,2.2909574,La Recoleta,48.885204933651885,2.2950809702134527,Argentinian Restaurant
902,Privat ,48.8839878,2.2909574,Promenade Péreire,48.882880823261054,2.29342874175868,Park
903,Privat ,48.8839878,2.2909574,Hôtel de Banville,48.886455793710134,2.2949235141277318,Hotel
904,Privat ,48.8839878,2.2909574,Marché des Ternes,48.881130851221336,2.292127138748081,Market
905,Privat ,48.8594328,2.27611,Bon,48.86028226975071,2.2746360061086905,French Restaurant
906,Privat ,48.8594328,2.27611,La Grande Épicerie de Paris,48.85826961776002,2.275777301731248,Gourmet Shop
907,Privat ,48.8594328,2.27611,Marks & Spencer Food,48.856957165873574,2.2777856515239896,Food & Drink Shop
908,Privat ,48.8594328,2.27611,Kura,48.8575601360575,2.274823352409268,Japanese Restaurant
909,Privat ,48.8594328,2.27611,Hôtel Brach,48.861217475473325,2.2750818729400635,Hotel
910,Privat ,48.8594328,2.27611,Restaurant Le Bois le Vent,48.85763493268096,2.274769454395485,Middle Eastern Restaurant
911,Privat ,48.8594328,2.27611,Alba Ristorante,48.85750464981286,2.2731024026870728,Italian Restaurant
912,Privat ,48.8594328,2.27611,Mavrommátis,48.85989401882736,2.279072999954224,Greek Restaurant
913,Privat ,48.8594328,2.27611,La Librairie,48.85631269908808,2.277902111345898,Restaurant
914,Privat ,48.8594328,2.27611,Le Bois,48.857757609740254,2.2739139046189907,French Restaurant
915,Privat ,48.8882269,2.4126201000000003,Franprix,48.89235605442038,2.4100063741207123,Grocery Store
916,Privat ,48.8882269,2.4126201000000003,Délices de Pantin,48.89118,2.415308,Chinese Restaurant
917,Privat ,48.8882269,2.4126201000000003,Bar De L Avenir,48.891346,2.41656,Bistro
918,Privat ,48.8882269,2.4126201000000003,Franprix,48.89236034,2.41002892,Supermarket
919,Privat ,48.8607304,2.273565,Bon,48.86028226975071,2.2746360061086905,French Restaurant
920,Privat ,48.8607304,2.273565,Hôtel Brach,48.861217475473325,2.2750818729400635,Hotel
921,Privat ,48.8607304,2.273565,La Grande Épicerie de Paris,48.85826961776002,2.275777301731248,Gourmet Shop
922,Privat ,48.8607304,2.273565,Alba Ristorante,48.85750464981286,2.2731024026870728,Italian Restaurant
923,Privat ,48.8607304,2.273565,Jardin du Ranelagh,48.85830795652362,2.269441267144127,Garden
924,Privat ,48.8607304,2.273565,La Gare,48.85810675311963,2.272226239942701,French Restaurant
925,Privat ,48.8607304,2.273565,Kura,48.8575601360575,2.274823352409268,Japanese Restaurant
926,Privat ,48.8607304,2.273565,Restaurant Le Bois le Vent,48.85763493268096,2.274769454395485,Middle Eastern Restaurant
927,Privat ,48.8607304,2.273565,Franprix,48.863031,2.276027,Grocery Store
928,Privat ,48.8607304,2.273565,Musée Marmottan Monet,48.85915243767909,2.267524203751436,Art Museum
929,Privat ,48.9051021,2.3105665,Parc Roger Salengro,48.90485780988421,2.3121070861816406,Park
930,Privat ,48.9051021,2.3105665,Vendredi,48.905062,2.309059,Restaurant
931,Privat ,48.9051021,2.3105665,Kawasaki,48.90312033074387,2.31423740304411,Japanese Restaurant
932,Privat ,48.9051021,2.3105665,Ibis Styles Clichy,48.903084699399926,2.305078674312071,Hotel
933,Privat ,48.9051021,2.3105665,Hotel Residence Europe Clichy,48.90282201205572,2.3138369817619253,Hotel
934,Privat ,48.9051021,2.3105665,Stade Georges Racine,48.90661377328304,2.311795949935913,Stadium
935,Privat ,48.9051021,2.3105665,Pizza Giuliano,48.90323890711157,2.314424640691213,Pizza Place
936,Privat ,48.9051021,2.3105665,Casino Supermarché,48.90227995,2.30711682,Supermarket
937,Privat ,48.9051021,2.3105665,Gymnase Georges-Racine,48.906632871295976,2.3089438947539267,Basketball Stadium
938,Privat ,48.9051021,2.3105665,Appart'City Paris Clichy Mairie,48.90223000651821,2.3073579793072327,Hotel
939,Privat ,48.79755,2.3293376,Parc Raspail,48.79542344267582,2.33181107230176,Park
940,Privat ,48.79755,2.3293376,RER Arcueil – Cachan [B],48.79857988187124,2.3280370799637584,Train Station
941,Privat ,48.79755,2.3293376,"Arrêt Arcueil-Cachan [162,187,v1,v3]",48.79790790540569,2.3284768253896995,Bus Stop
942,Privat ,48.79755,2.3293376,Marché de Cachan,48.796273549443896,2.3284658789634705,Farmers Market
943,Privat ,48.79755,2.3293376,Le Lorada,48.79575366,2.32504998,French Restaurant
944,Privat ,48.79755,2.3293376,Espace Jean Vilar,48.80124906237323,2.330891264880701,Multiplex
945,Privat ,48.79755,2.3293376,Picard,48.7960371742665,2.335195541381836,Food & Drink Shop
946,Privat ,48.79755,2.3293376,Carrefour Express,48.801332933217076,2.3319179877662464,Grocery Store
947,Privat ,48.79755,2.3293376,"Arrêt Carnot Aristide Briand [162,187,v1]",48.79960394127811,2.3238497972488403,Bus Stop
948,Privat ,48.79755,2.3293376,Cinéma La Pléiade,48.79606897813938,2.3355334997177124,Movie Theater
949,Privat ,48.8099471,2.4143278,Hardbloc,48.807298018458845,2.412212491035461,Climbing Gym
950,Privat ,48.8099471,2.4143278,Marché d'Alfortville,48.808037292050635,2.4181654415162224,Flea Market
951,Privat ,48.8099471,2.4143278,Monoprix,48.80699,2.41834,Supermarket
952,Privat ,48.8099471,2.4143278,Boulangerie Lamet,48.80770379108204,2.4193165273895443,Bakery
953,Privat ,48.8099471,2.4143278,Port d'Alfortville,48.80608315208991,2.412243243403174,Harbor / Marina
954,Privat ,48.8099471,2.4143278,Alforville,48.81091220636306,2.4204059377236176,Arts & Entertainment
955,Privat ,48.8099471,2.4143278,Place Salvador Allende,48.80576528555346,2.4151739966380315,Plaza
956,Privat ,48.8099471,2.4143278,Allée Martin luther king,48.80903798114432,2.420755109770728,Outdoor Sculpture
957,Privat ,48.794469,2.321253,Sushi Hikari,48.797169733091536,2.3219239711761475,Japanese Restaurant
958,Privat ,48.794469,2.321253,McDonald's,48.792295477915275,2.3207725356422437,Fast Food Restaurant
959,Privat ,48.794469,2.321253,RER Bagneux [B],48.79332316950926,2.321940064430237,Train Station
960,Privat ,48.794469,2.321253,"Arrêt Marcel Bonnet [197,297,391]",48.796240000000004,2.3218520000000002,Bus Stop
961,Privat ,48.794469,2.321253,Marché de Bagneux,48.796546906032745,2.318315881203229,Farmers Market
962,Privat ,48.794469,2.321253,"Arrêt Les Blains [188,388,391]",48.792678,2.31564,Bus Stop
963,Privat ,48.794469,2.321253,Sushi Hikari,48.797169733091536,2.3219239711761475,Japanese Restaurant
964,Privat ,48.794469,2.321253,McDonald's,48.792295477915275,2.3207725356422437,Fast Food Restaurant
965,Privat ,48.794469,2.321253,RER Bagneux [B],48.79332316950926,2.321940064430237,Train Station
966,Privat ,48.794469,2.321253,"Arrêt Marcel Bonnet [197,297,391]",48.796240000000004,2.3218520000000002,Bus Stop
967,Privat ,48.794469,2.321253,Marché de Bagneux,48.796546906032745,2.318315881203229,Farmers Market
968,Privat ,48.794469,2.321253,"Arrêt Les Blains [188,388,391]",48.792678,2.31564,Bus Stop
969,Privat ,48.794469,2.321253,Sushi Hikari,48.797169733091536,2.3219239711761475,Japanese Restaurant
970,Privat ,48.794469,2.321253,McDonald's,48.792295477915275,2.3207725356422437,Fast Food Restaurant
971,Privat ,48.794469,2.321253,RER Bagneux [B],48.79332316950926,2.321940064430237,Train Station
972,Privat ,48.794469,2.321253,"Arrêt Marcel Bonnet [197,297,391]",48.796240000000004,2.3218520000000002,Bus Stop
973,Privat ,48.794469,2.321253,Marché de Bagneux,48.796546906032745,2.318315881203229,Farmers Market
974,Privat ,48.794469,2.321253,"Arrêt Les Blains [188,388,391]",48.792678,2.31564,Bus Stop
975,Privat ,48.794469,2.321253,Sushi Hikari,48.797169733091536,2.3219239711761475,Japanese Restaurant
976,Privat ,48.794469,2.321253,McDonald's,48.792295477915275,2.3207725356422437,Fast Food Restaurant
977,Privat ,48.794469,2.321253,RER Bagneux [B],48.79332316950926,2.321940064430237,Train Station
978,Privat ,48.794469,2.321253,"Arrêt Marcel Bonnet [197,297,391]",48.796240000000004,2.3218520000000002,Bus Stop
979,Privat ,48.794469,2.321253,Marché de Bagneux,48.796546906032745,2.318315881203229,Farmers Market
980,Privat ,48.794469,2.321253,"Arrêt Les Blains [188,388,391]",48.792678,2.31564,Bus Stop
981,Privat ,48.814455,2.4281418,Le Bar Belge,48.81170372252617,2.4299281533214345,Bar
982,Privat ,48.814455,2.4281418,Picard,48.81431091779436,2.4251058773308163,Food & Drink Shop
983,Privat ,48.814455,2.4281418,Écluse de Maisons-Alfort,48.815809317424154,2.4241190216617188,Canal Lock
984,Privat ,48.814455,2.4281418,Domaine de Chateau Gaillard,48.81420520521026,2.4339891930973683,Park
985,Privat ,48.814455,2.4281418,"Arrêt École Vétérinaire de Maisons-Alfort [24,103,104,107,125,181]",48.814900451869924,2.4220531381276578,Bus Stop
986,Privat ,48.814455,2.4281418,Métro École Vétérinaire de Maisons-Alfort [8],48.814866851222675,2.4217431580067954,Metro Station
987,Privat ,48.814455,2.4281418,Bar du Métro,48.81516179626911,2.421407103538513,Café
988,Privat ,48.8978242,2.2631733,Espace Carpeaux,48.90049280606856,2.259967568825232,Theater
989,Privat ,48.8978242,2.2631733,Les Berges de Seine de Courbevoie,48.89576837503858,2.2606602241751794,Garden
990,Privat ,48.8978242,2.2631733,Stade JP Rives,48.90122404867088,2.2590639413213798,Stadium
991,Privat ,48.8978242,2.2631733,Le Nouveau Paris,48.8945039497703,2.2669943422079086,French Restaurant
992,Privat ,48.8978242,2.2631733,Best Western Rives de Paris La Defense,48.89775222765543,2.262298464775085,Hotel
993,Privat ,48.8978242,2.2631733,Kyriad Paris Ouest - La Défense Courbevoie,48.8982,2.2625305556,Hotel
994,Privat ,48.8978242,2.2631733,Ibis Courbevoie - La Défense,48.89576507288177,2.261600157232824,Hotel
995,Privat ,48.8978242,2.2631733,Pizza Hut,48.897570087114445,2.26388528142877,Pizza Place
996,Privat ,48.8978242,2.2631733,"Arrêt Pont Bineau [163,164,175]",48.89760919528511,2.2635486139851824,Bus Stop
997,Privat ,48.8978242,2.2631733,Délice de l'Inde,48.899770000000004,2.261672,Indian Restaurant
998,Privat ,48.8017227,2.4232787,RER Maisons-Alfort Alfortville [D],48.802258320234614,2.426167668346453,Train Station
999,Privat ,48.8017227,2.4232787,La Rogina,48.804172098159256,2.419966639406005,Middle Eastern Restaurant
1000,Privat ,48.8017227,2.4232787,Cook´ & Lab,48.804902,2.41932,Restaurant
1001,Privat ,48.8017227,2.4232787,Boulangerie d'Isabelle et Joel,48.80288998139412,2.426178405174634,Bakery
1002,Privat ,48.8017227,2.4232787,Franprix,48.80279,2.42845,Supermarket
1003,Privat ,48.8017227,2.4232787,Maisons-Alfort Tennis Club (MATC),48.804557111010396,2.426874079594496,Tennis Court
1004,Privat ,48.8017227,2.4232787,Campuchea,48.80210430120039,2.4298359190681222,Chinese Restaurant
1005,Privat ,48.7858324,2.3160157000000003,New Daikichi,48.782098069926704,2.317471504211426,Japanese Restaurant
1006,Privat ,48.7858324,2.3160157000000003,Fou Lo,48.78544218226042,2.317927479743957,Asian Restaurant
1007,Privat ,48.7858324,2.3160157000000003,"Arrêt Place de la Résistance - Charles de Gaulle [197,297]",48.78651242280127,2.317919206333965,Bus Stop
1008,Privat ,48.7858324,2.3160157000000003,Domino's Pizza,48.78771,2.318953,Pizza Place
1009,Privat ,48.7858324,2.3160157000000003,Gymnase des Bas-Coquarts,48.786047069656725,2.311693250093076,Gym
1010,Privat ,48.7858324,2.3160157000000003,Hogara,48.78235292452864,2.3149555921554565,Sushi Restaurant
1011,Privat ,48.83961970000001,2.2405072,Pathé Boulogne,48.83783044476762,2.2398445528175506,Multiplex
1012,Privat ,48.83961970000001,2.2405072,Moustaches,48.839577,2.239879,Pet Store
1013,Privat ,48.83961970000001,2.2405072,HealthCity,48.83873337223942,2.239931523799896,Gym / Fitness Center
1014,Privat ,48.83961970000001,2.2405072,L'Instant,48.83939152223244,2.235963925144967,Bagel Shop
1015,Privat ,48.83961970000001,2.2405072,EXki,48.83750465868395,2.2390004418425344,Sandwich Place
1016,Privat ,48.83961970000001,2.2405072,Thaï in Box,48.840683859404706,2.239496338873896,Thai Restaurant
1017,Privat ,48.83961970000001,2.2405072,Mama Roasta,48.836494,2.2366505,Fried Chicken Joint
1018,Privat ,48.83961970000001,2.2405072,Les Passages,48.836828545367496,2.238859186002828,Shopping Mall
1019,Privat ,48.83961970000001,2.2405072,Gusto Divino,48.836307250373366,2.238219146985783,Italian Restaurant
1020,Privat ,48.83961970000001,2.2405072,Sushi Shop,48.84257998340164,2.238625288009644,Sushi Restaurant
1021,Privat ,48.7783718,2.3133625,Monoprix,48.77989716,2.31403729,Supermarket
1022,Privat ,48.7783718,2.3133625,Hippopotamus,48.77697591,2.31404073,Steakhouse
1023,Privat ,48.7783718,2.3133625,Nakata,48.7753501386658,2.313930988311767,Japanese Restaurant
1024,Privat ,48.7783718,2.3133625,Café Leffe,48.78011799321624,2.315833129408816,Café
1025,Privat ,48.7783718,2.3133625,"Arrêt Bourg-la-Reine RER [172,192,197,297,388,390,394,N14,N21,N71]",48.78016452631239,2.3132389783859253,Bus Stop
1026,Privat ,48.7783718,2.3133625,Les Pizzas du Boss,48.778811001484755,2.315223813056946,Pizza Place
1027,Privat ,48.7783718,2.3133625,Maison Maillard,48.780772875966406,2.3161250352859497,Bakery
1028,Privat ,48.7783718,2.3133625,La Vie Claire,48.78116035,2.31647564,Organic Grocery
1029,Privat ,48.9187349,2.2755412,Intermarché Express,48.91569898363557,2.2775253653526306,Supermarket
1030,Privat ,48.9187349,2.2755412,Marché de Bois-Colombes,48.91577236849857,2.275251729056847,Market
1031,Privat ,48.9187349,2.2755412,NATURALIA,48.91628,2.27671,Supermarket
1032,Privat ,48.9187349,2.2755412,Franprix,48.92176602,2.27714886,Supermarket
1033,Privat ,48.9187349,2.2755412,cote venise,48.91615971021874,2.2717662323700614,Italian Restaurant
1034,Privat ,48.9187349,2.2755412,Franprix,48.92139,2.27181,Supermarket
1035,Privat ,48.9187349,2.2755412,Centre Sportif Albert Smirlian,48.920405055770466,2.269607450805514,Stadium
1036,Privat ,48.8862344,2.2394497,L'Escargot 1903,48.88543654641571,2.2345677763223653,French Restaurant
1037,Privat ,48.8862344,2.2394497,Le Forum,48.8886102667671,2.239037007093429,Brasserie
1038,Privat ,48.8862344,2.2394497,Le Sain Sert,48.88294186510755,2.2406128048896794,French Restaurant
1039,Privat ,48.8862344,2.2394497,Le Petit Thaï,48.88513213867082,2.24272187599388,Thai Restaurant
1040,Privat ,48.8862344,2.2394497,Uniqlo,48.89055748305157,2.238460398549821,Clothing Store
1041,Privat ,48.8862344,2.2394497,Marché de Puteaux,48.88194989083414,2.238074419116268,Market
1042,Privat ,48.8862344,2.2394497,Apple Les Quatre Temps,48.89005220000001,2.2370996,Electronics Store
1043,Privat ,48.8862344,2.2394497,Brasserie Le Flore,48.882838887023276,2.2409712710144705,French Restaurant
1044,Privat ,48.8862344,2.2394497,Burger King,48.89025765320253,2.239687442779541,Fast Food Restaurant
1045,Privat ,48.8862344,2.2394497,Kawasaki,48.88343718198296,2.2430374984857235,Japanese Restaurant
1046,Privat ,48.8839807,2.2364282,L'Escargot 1903,48.88543654641571,2.2345677763223653,French Restaurant
1047,Privat ,48.8839807,2.2364282,Marché de Puteaux,48.88194989083414,2.238074419116268,Market
1048,Privat ,48.8839807,2.2364282,Eugène Eugène,48.88160818654331,2.2378407508265887,French Restaurant
1049,Privat ,48.8839807,2.2364282,Le Sain Sert,48.88294186510755,2.2406128048896794,French Restaurant
1050,Privat ,48.8839807,2.2364282,La Coupole d'Argent,48.88275178760997,2.2391138607642183,Café
1051,Privat ,48.8839807,2.2364282,Brasserie Le Flore,48.882838887023276,2.2409712710144705,French Restaurant
1052,Privat ,48.8839807,2.2364282,Saperlipopette!,48.880535599163686,2.2392944991588597,French Restaurant
1053,Privat ,48.8839807,2.2364282,Tomme,48.880083,2.23964,Sandwich Place
1054,Privat ,48.8839807,2.2364282,L'Atelier des Pains,48.882227513112625,2.2402828931808467,Bakery
1055,Privat ,48.8839807,2.2364282,Hôtel Vivaldi,48.883019197508496,2.240724116563797,Hotel
1056,Privat ,48.9237745,2.279563,Franprix,48.92176602,2.27714886,Supermarket
1057,Privat ,48.9237745,2.279563,Tennis Club du Ménil,48.92157683595937,2.283895047906261,Tennis Court
1058,Privat ,48.9237745,2.279563,Aldi,48.921103220683854,2.283521091276229,Supermarket
1059,Privat ,48.9237745,2.279563,Pharmacie,48.92113292247629,2.283732387086123,Pharmacy
1060,Privat ,48.9237745,2.279563,Métro Les Agnettes [13],48.92303503777168,2.285971641540528,Metro Station
1061,Privat ,48.7729985,2.3554708,Le Marigny,48.771645410347716,2.3554359663635216,Theater
1062,Privat ,48.7729985,2.3554708,La Marquise,48.77334916326368,2.3525816202163696,Bakery
1063,Privat ,48.7729985,2.3554708,idelices tacos crêpes,48.772321500000004,2.3605443999999998,Burger Joint
1064,Privat ,48.7729985,2.3554708,Intermarché Express,48.771962,2.361133,Supermarket
1065,Privat ,48.7729985,2.3554708,Parc Départemental Petit-Le-Roy,48.7688905193986,2.355923652648926,Park
